"OBS"	"AK_0"	"AKR_0"	"CAB_0"	"CAB_IN_0"	"CAB_KA_0"	"CAB_TR_0"	"CDS"	"CDS_EA"	"CDS_US"	"CIT_0"	"CPI_0"	"CPI_AL_0"	"CPI_B_0"	"CPI_C_0"	"CPI_CORE"	"CPI_DIS_0"	"CPI_E_0"	"CPI_EEL"	"CPI_EGA"	"CPI_EN_0"	"CPI_F_0"	"CPI_FBS_0"	"CPI_FON_0"	"CPI_T_0"	"CPI_US"	"CPIER_0"	"D4CPI_0"	"D4CPI_AVG_0"	"D4CPIER_0"	"D4CPIER_AVG_0"	"D4WXR_0"	"D4WXR_AVG_0"	"DBT_BFG_0"	"DBT_FPCOVID"	"DBT_KFD_0"	"DBT_OTH_0"	"DBT_PFR"	"DBT_SFA"	"DBTP_0"	"DBTPN_0"	"DBTT_0"	"DEP"	"DIV_0"	"DIVR_0"	"EUR_0"	"EURR_0"	"EURUSD_0"	"EXC_0"	"EXC_AL_0"	"EXC_B_0"	"EXC_E_0"	"EXC_EM_0"	"EXC_F_0"	"EXC_FF_0"	"EXC_T_0"	"F300"	"F500"	"FEAR"	"FERX_0"	"FERX_OTH"	"FK_ER_0"	"FSAF"	"FW"	"FW0_0"	"FWG_0"	"FWPX_0"	"FWX_0"	"FX_0"	"FZ_0"	"GB_0"	"GBY_0"	"GC_0"	"GCD_0"	"GCR_0"	"GD_0"	"GE_0"	"GE_DIS_0"	"GEAMT_0"	"GEFW_0"	"GEFWC_0"	"GEFWP_0"	"GEIC_0"	"GEIT_0"	"GEITR_0"	"GEIV_0"	"GEOTH_0"	"GES_0"	"GESA_0"	"GESB_0"	"GESTK_0"	"GESU"	"GETRC_0"	"GETRK_0"	"GEWH_0"	"GEWH_DOM_0"	"GEWH_OFE"	"GEWH_ROW_0"	"GR_0"	"GR_DIS_0"	"GRBFG"	"GRBNK_0"	"GRCO2"	"GRFAC_0"	"GRSC_0"	"GRSC_FEP_0"	"GRSC_FERFSKL"	"GRSC_FGSP_0"	"GRSC_FP_0"	"GRSC_FP_SE_0"	"GRSC_FP_W_0"	"GRSC_FPFS_SE_0"	"GRSC_FPFS_W_0"	"GRSC_FRD_0"	"GRSC_FRD_DIS_0"	"GRSC_FRD_O_0"	"GRSC_FRD_SE_0"	"GRSC_FRD_W_0"	"GRSC_FS_0"	"GRSC_FS_SE_0"	"GRSC_FS_W_0"	"GRSC_FUS_0"	"GRSC_FUS_O"	"GRSC_FUS_SE_0"	"GRSC_FUS_W_0"	"GRSC_NFZ_0"	"GRSC_NFZ_F"	"GRSC_NFZ_O"	"GRSC_NFZ_P_0"	"GRSC_NFZ_SE_0"	"GRSC_NFZ_W_0"	"GRSC_OFE_0"	"GRSC_OFE_DIS_0"	"GRSC_OFE_O"	"GRSC_OFE_SE_0"	"GRSC_OFE_W_0"	"GRSC_UFPM"	"GRSLS_0"	"GRSU"	"GRTR_0"	"GRTRK_0"	"GRTRO"	"GRTXP_0"	"GRTXP_DIS_0"	"GRTXPO_0"	"GRTXPP_0"	"GRTXW_0"	"GRTXWO_0"	"GRWH_0"	"GS_0"	"GS0_0"	"GS_DIS_0"	"GSR_0"	"HDI_0"	"HDIR_0"	"HESCE_0"	"HETX_0"	"HICP_0"	"HICP_EA"	"HRCE_0"	"HRGS_0"	"HROTH_0"	"HRS_0"	"HRSA_0"	"HRSB_0"	"HRWH_0"	"IRDEP_0"	"IRDEPR_0"	"IRREF_0"	"IRREF_EA"	"IRREFR_0"	"IT_0"	"ITD_0"	"ITR_0"	"IV_0"	"IVR_0"	"KACC"	"KSR_0"	"LF"	"LFT"	"LN_0"	"LNE_0"	"LNG"	"LNPX_0"	"LNT_0"	"LNX_0"	"LOAN"	"LPROD_0"	"LSL_0"	"LTN_0"	"LTN_EA"	"LTN_ROW_0"	"LTN_ROW_AVG_0"	"LTN_US"	"LTR_0"	"MEIC_0"	"MEIT_0"	"MEITR_0"	"MI0_0"	"MT_0"	"MTD_0"	"MTD_C_0"	"MTD_E_0"	"MTD_ECO_0"	"MTD_EGA_0"	"MTD_EOI_0"	"MTD_F_0"	"MTD_F"	"MTDE_ECO"	"MTDE_EGA"	"MTDE_EOI"	"MTDE_F"	"MTR_0"	"NFA_0"	"NFER"	"NFN_0"	"NULC_0"	"NULC_VALUE_0"	"NZ_0"	"NZ_E"	"NZ_F"	"NZ_FUS_0"	"NZ_R"	"OIL"	"PC"	"PCD_0"	"PCR_0"	"PIT_0"	"PIT_DIS"	"PIT_O_0"	"PIT_P_0"	"PIT_SE_0"	"PIT_W_0"	"PK_0"	"PK_ER_0"	"PKR_0"	"PZ_0"	"PZ_E_0"	"PZ_F_0"	"PZ_FUS_0"	"PZ_R_0"	"QEXC_AL_0"	"QEXC_B_0"	"QEXC_E_0"	"QEXC_FBS_0"	"QEXC_FON_0"	"QEXC_T_0"	"R_MEM_0"	"R_MEM_AVG_0"	"R_SAV_0"	"R_SAV_W_0"	"R_TXP"	"RE_PIT_P_0"	"RE_PIT_SE"	"RE_PIT_W_0"	"RGCNT"	"RL_PIT_P"	"RL_PIT_W"	"RN_EXC_AL"	"RN_EXC_B"	"RN_EXC_E"	"RN_EXC_EMBS"	"RN_EXC_EMON"	"RN_EXC_FBS"	"RN_EXC_FFBS"	"RN_EXC_FFON"	"RN_EXC_FON"	"RN_EXC_T"	"RUCC_0"	"RVL_GEIC"	"RVL_GEIT"	"RVL_MEIC"	"RVL_MEIT"	"RVL_PC"	"RWAL_0"	"RWAL_CPI_0"	"RWAL_CPIER_0"	"SP_0"	"SPR_0"	"STN_0"	"STR_0"	"STRQ"	"STRQC"	"TAU_ECO"	"TAU_EGA"	"TAU_EOI"	"TB_0"	"TBR_0"	"TFT_0"	"TXIMP_0"	"TXP"	"U_GD_DOM"	"U_GD_ROW"	"UGEIC"	"UGEICV"	"UGEIT"	"UGEITV"	"ULC_0"	"UMEIC"	"UMEICV"	"UMEIT"	"UMEITV"	"UN_0"	"UN_DIS_0"	"UNREG_0"	"UNREG_NSA_0"	"UPC"	"UPCV"	"UR_0"	"UR_DIS_0"	"URREG_0"	"URREG_NSA_0"	"URT"	"USD_0"	"VAT_0"	"VGEIC_0"	"VGEIT_0"	"VMEIC_0"	"VMEIT_0"	"VPC_0"	"VTTL_COV_0"	"W_CPI_C"	"W_CPI_E"	"W_CPI_EEL"	"W_CPI_EGA"	"W_CPI_F"	"W_FPFS"	"W_MTD_ECO"	"W_MTD_EOI"	"W_MTD_F"	"WG_0"	"WH_0"	"WHR_0"	"WPX_0"	"WRN_0"	"WX_0"	"WXR_0"	"XT_0"	"XTD_0"	"XTR_0"	"YE_0"	"YED_0"	"YER_0"	"YER_DIS_0"	"YET"	"YF_0"	"YFD_0"	"YFR_0"	"YGA_0"	"YWDE"	"YWRE"
"2010Q1"	73807.60000000001	74427.76458167203	-12693.87614	-11293.50239	5166.261432	-190.4351867	134.9898551	61.21550494	47.33269066	6683.6659	0.916589673	0.930654615	0.951952079	0.929709254	0.929709254	-2.525393459340552e-05	0.8883260589999999	0.880647964	0.8638323236007465	0.8963427018164524	0.9025859067106051	0.969532814	0.89984967	0.6815859	0.917819058	0.896777458	3.028677768814836	3.577393526891426	1.696821573625118	3.727056979178567	0.01154689949601766	0.009309709867496933	-8774.816000000001	0	15786.7037	6162.037723	0	-4007	688573.074577	0	651399.4009	729865.109041603	3828	3860.164581672027	3.9869	4.021033163683811	1.3829	14036.92487	1583.733768	821.0749926	579.7655779	0	5663.95893	842.6665964	4335.690592	0	0	3141.8246076	41676.77292999999	817.5	3903.1	2192.87108792	176460.929	133419.6	38686.21551090114	53772.27021	93888.48845	135565.26138	37773.67292999999	-23555.59999999998	-0.06724438364548618	66864.60000000001	0.8953625393016492	74678.8	701747	158603.8	770.9822189250262	8399.830769	38686.21551090114	8554.937340901142	30131.27817	21369.04192	18213.72677	18366.76667506891	-75.55593000000226	1231	52676	7807.28027650188	43279.1347	6718.380923	3606.162954	5405.095756	1469	8533.749877173839	6210.959652398025	0	2322.790224775815	135048.2	-223.3580159999838	66.63942159	0	0	2877.508671	42237.00056	45.68739693	474.6782324	62.79504802	2152.451633	164.3145259	1976.818971	164.3277581	1976.549583	321.2698593	2.512196150000022	6.54519438	24.50763707	287.7048317	0	0	0	23011.73846	471.7103034	1825.767418	20211.60865	13450.27192	459.9930938	901.1414505	3529.100978	1357.598389	7114.922811	4614.603095	-785.2067282999997	107.6762857	423.2381526	4868.895385	3094.143339	9673.60124	0	6978.721609	2531.212603	4447.509006	48538.91578	-253.4373519999936	5387.551662	43404.80147	23227.80866	916.3498873	4615.510167	131145.571	99157.30198	-688.0000000000291	161983.364017197	224967	245956.4636188291	50856	14655	0.917759821	0.924436899	135747	85777	5057	53870	8232.681598201963	45637.31840179804	10027	3.16	1.109504864937892	3.5	1	2.355750937355729	69979.60000000001	0.9916675641512536	70567.60000000001	146052.7553139906	147279.9561	4748.4	2715355.881	17088.4	16977.4936690226	15334.16074	11812.20713	2646.399583	5304.032726	14961.82924246029	9676.018807	784297.6424479167	24.83868575907468	15329.05701898524	5.98	3.7	3.70083333325	4.013630952324404	3.703333333	3.929504864937893	369049.052	51765.87323	52200.8333249311	75029.59802	138837.6	0.8896447254766768	0.8832370777880397	0.9892093116272085	0.9075615858905612	0.8450970405616174	1.093368858416553	0.7639731058766221	0.7639731058766221	0.9523396383446743	0.8867931636670823	1.147314429554657	0.8016666666666666	156059.6	-789096	1393.465	-6317.676143	100.2296368	0.4547366596991287	7892.7	5001.433333	1235.096567	7427.496567	1190.966667	76.66638785000001	216507.6	0.9146618742601639	236707.8	15687.028506405	192.8450563789993	1430.641567528	2654.84046186	3888.077918364	7520.623502274	357179.8	933.667751492383	385814.364581672	1595.3	1649.642501	1429.360268	1536.169205638524	1170.407693	34464.145107468	8875746.87099999	38736.52111	1327697.44996973	3431547.856	15239735	5.35937055064647	5.501787144022626	0.063035719	0.03760284841776791	1.135968567609409	0.06247525322372895	0.05182058842068683	0.05636820603774858	0.2839221520120844	0.063	0.141	4960	7.79	20	0	0	1565	92.90000000000001	233.99	1048	271.68475	0.05212838002322967	0.191289063	0.215521584	0.182238473	0.110835991	0.149999935	4.703454841045208	3.804814183727097	4.703454841045208	283372.2	311386.6	4.18	2.129504864937892	0.006568380023229671	0.005572324743965885	0.202354674273956	0.2423554926811018	0.5552898330449423	-6376.200000000012	-3175.700000000012	2.839085274809289	75.3	42003.9	0.7278113070798059	0.2721886929201942	1.168655068	0.87586426	0.951896015	0.999431465	0.4632974786835973	0.0693718869999999	0.760074402	0.169181038	0.999455627	1643.50850640982	-110.7307535901821	1922.289858	2076.7	1.01422389	0.774671208	0.0961760638637658	-7.874745584363074e-07	12.23817729	13	0.11872567682002	2.882999494	26281.20662	3512.215766681579	3072.341162316887	2999.567835672451	873.3525917908347	22187.97418895041	32645.45154541216	0.600138031	0.158494369	0.04097103544980502	0.018951842601113	0.2413676	1	0.007750943383317517	0.05621841971246947	0.06239130307906941	3795.254297393079	2409983.024816426	2976670.539519057	3379.332480762676	11.50770048599347	3234.404918066698	3528.738118421609	132461.4	0.8664182428627213	152883.9	350298.4	0.9197070786525114	198836.4	-1758.264581672032	375561.26395936	308369.7998481212	0.809623703	380880.4	1.014163164711299	0.938823886	2498283.9
"2010Q2"	76070.5	76527.09391691598	-11321.21177	-8940.413371000001	5487.562921	-355.3613229	140.5569986	85.74419872999989	44.34009596	6667.1467	0.9213628780000001	0.931592067	0.955940469	0.9339875520000001	0.9339875520000001	-0.001965116536992939	0.9051567069999999	0.8937767959999999	0.8734811620259577	0.9161825522406115	0.9092783385534819	0.978028268	0.944876641	0.7093083650000001	0.917330642	0.905475763	2.281216007561104	3.158014449956254	1.209261737440492	2.79342622943421	0.01512481636644503	0.01184786726504522	-8963.536	0	22569.7342	7747.00572	0	-4007	721937.79608	0	682470.7439999999	770702.6666666666	4497.300000000003	4524.29391691598	4.0171	4.050247951766188	1.2708	13813.09245	1606.121323	766.4916899	589.7355764	0	5541.190675	971.4758039	4323.247009	0	0	3160.79203952	43056.9172	844.5	3985.3	2209.812021	178188.6889	135661.6	40102.1772570031	54961.04085	95096.65162999991	138153.5688299999	39071.6172	-26112.70000000001	-0.07269474177104614	68536.10000000001	0.9059198769126651	75653.60000000001	743291	164373.1	75.0393487389083	8492.206839	40102.1772570031	8868.058277003094	31234.11898	20812.99792	19253.11027	19368.67218663908	-112.0367200000001	351	53206	7793.86032823812	44616.6139	7319.459333	2943.759348	9304.599784	1820	9296.993459258027	6728.139758715235	0	2568.853700542792	138260.4	1323.884052000009	73.07731955	0	0	2877.369316	43585.83544	46.671748	470.8737555	61.94493554	2122.694103	163.4643348	1975.831619	162.9730264	1975.373837	343.1589969	2.152919716999975	6.958974553	27.55561093	306.4914917	0	0	0	22759.8387	461.5419055	1794.016501	20111.19924	13627.35374	467.79312	902.3183404	3573.518367	1383.163935	7263.318517	5847.955682	43.73806760000025	110.5295983	449.3847991	5244.303217	3125.820881	9764.078006	0	8001.199525	3237.05808	4764.141445	48733.24906	-313.4595509999999	5305.925591	43740.78302	23865.23797	2127.905908	2986.915947	135912.0111	103474.8109	-616.2999999999884	166139.7808898698	223618	241921.2754252463	52902	16476	0.922499763	0.928965699	137831	85426	2530	54411	8091.354649320835	46319.64535067916	12798	2.95	0.8723769499590839	3.5	1	1.663518657556925	71573.2	0.994033565361347	72002.8	148620.5169001689	149512.5739	4456.3	2747662.383	17111.7	16996.6320791943	15435.17924	11929.503	2659.973924	5354.763153	15002.44255770896	9735.971583	815453.6666666666	25.05269903169586	15584.14711464581	5.72	3.6	3.5675	4.003303571372023	3.47	3.642376949959083	380016.3124	52320.08972999999	52634.12781336092	74964.28907	150913.4	0.9011901939626215	0.8828088376257879	1.135136669147027	1.148456447278207	0.9813834152064631	1.204452215229117	0.7891152677788632	0.7891152677788632	1.197771345586024	1.023524171555198	1.256171580514077	0.823	167460.1	-817010	1381.4	-3808.211772	99.99070510999989	0.4539207782455003	7883.7	5000.266667	1235.934892	7416.034892000001	1179.833333	78.67259018999999	220313.5	0.9243420183153672	238346.3	14997.252715936	-263.4993676819995	1467.070201944	2713.348464892	3526.563070366	7553.770346416	364920.1	961.657255923942	390526.993916916	1652	1708.729899	1475.623456	1590.194736765255	1207.848549	34129.51996953	7907856.167	39004.23203	1375721.86801339	3622609.294	16437227.26	5.13503259740643	5.514322130030427	0.042993498	0.01477743294368074	1.135529385880198	0.06180548688282436	0.04704324037640073	0.05568097638842532	0.2839221520120845	0.064	0.139	4960	7.79	20	0	0	1565	92.90000000000001	233.99	1048	271.68475	0.05024908542326376	0.191289063	0.215521584	0.182238473	0.110835991	0.149999935	3.708422833219167	3.708422833219167	4.43078844229699	288849.6	313999.9	3.8	1.722376949959084	0.004689085423263767	0.002325881085768013	0.202354674273956	0.2423554926811018	0.5552898330449423	-7513	-3043.700000000012	2.84055234835062	1620.3	44493.3	0.7236898453462173	0.2763101546537828	1.168655068	0.87586426	0.951896015	0.999431465	0.4608015531187669	0.0693718869999999	0.760074402	0.169181038	0.999455627	1640.70237148768	-35.81838851232123	1917.644362	1843.9	1.01422389	0.774671208	0.09588089304660258	-1.010650147598158e-06	12.0747447	11.7	0.11732851027154	3.161079635	27010.0337	3420.824373886338	3247.667209029236	3088.707860184109	882.7028912542989	22578.0076610582	33217.90999541218	0.600138031	0.158494369	0.04097103544980502	0.018951842601113	0.2413676	1	0.007157546367162438	0.06043706476628075	0.05366645727459315	3914.088367331428	2478664.632841836	3029936.763255004	3421.317885878117	11.54432262362248	3255.852136217829	3533.734876843854	143400.4	0.87217820120134	164416.4	359210.3	0.9289291321356041	198836.4	-790.3939169159858	378254.392024802	316337.3000469374	0.818058206	386692.9	1.022309081277356	0.939888551	2522640.9
"2010Q3"	77766.10000000001	77873.16094988403	-16973.97702	-13454.57506	6184.8027	-141.8046626	150.9893939	90.24931125000001	49.35863636	7242.6022	0.9295180280000001	0.931076526	0.959201341	0.936954843	0.936954843	-0.0002891696347228079	0.909822968	0.9062276140000001	0.8917672989318363	0.9148404957404337	0.9248790234960204	0.966203466	0.954026368	0.714822124	0.919171889	0.915926695	2.284784846389387	2.765693024253963	1.560707732092848	2.024375558615688	0.005595474225976214	0.01086724068133465	-9358.636	0	21697.9902	8727.15853699999	0	-4007	746164.487263	0	704196.2543	787433.6666666666	5855.300000000003	5863.360949884023	4.0087	4.02430656049352	1.291	13774.51489	1597.370403	865.4579907999999	575.1831550000001	0	5680.321165	1001.668419	4381.190144	0	0	3171.12227271	43054.21099	842.2	3947.5	2444.79351121	179425.7423	137016.9	40473.78577280245	55333.90032	96159.25178999999	139213.46278	39106.71099	-27238.29999999999	-0.07462973232447216	70907.3	0.9210008130989462	76989.39999999999	767231	167792.5	298.4512128711212	8576.524875999999	40473.78577280245	8950.234512802457	31523.55126	25372.82943	19529.86445	19556.75132346755	-187.2527300000002	1206	52904	8368.943888190001	44564.1481	7102.400975	3053.981199	7452.763004	1975	8610.676686326386	6212.123876872508	0	2398.552809453879	140554.2	304.3372330000275	80.61677889000001	0	0	2915.838538	43780.15648	47.39029503	498.5425156	60.55500194	2147.798324	164.4984218	1988.633492	164.5779701	1988.623151	335.369906	-3.86718141800003	6.817823178	26.90895624	305.510308	0	0	0	21499.66488	444.8063877	1743.526193	20296.50051	13956.44826	464.4133736	911.3346462	3648.197434	1419.317332	7481.90398	6494.722869	1047.388345	105.2086928	431.5525152	4910.573316	3163.242047	9848.742272	0	8969.016384999999	4320.63203	4648.384355	50200.9373	74.77684099999897	5342.693459	44783.467	24707.98764	1559.129589	2743.02269	140150.7577	107024.9013	-129.1000000000058	170944.0218096412	226415	242435.9682353475	52254	16766	0.928941143	0.933136802	139159	86090	2657	54096	8552.804523048359	45543.19547695165	13433	2.836666666666666	-0.6882290726071312	3.5	1	2.231209043799695	71910.8	0.9986251871273076	72009.8	152839.1047508445	153049.5192	5628.7	2779903.222	17106.1	17029.800536876	15484.15672	11957.36931	2677.997534	5385.689557	15068.36483556186	9774.80133799999	831326	25.30274700035456	15760.11071506824	5.65	3.443333333	3.27499999975	3.971428571363095	2.77	2.125104260726203	388724.8619	52380.93555	52453.04867653246	75534.69869	157594.6	0.9401403577428223	0.9203415146078983	1.196690064445642	1.290479666866522	1.054802465240242	1.230161297969918	0.7996964241376056	0.7996964241376056	1.349063180648628	1.102687012627064	1.286006557065572	0.836	167628.8	-881319	1368.369	-7411.577023	99.63386781	0.4528671525378336	7862.7	4994.266667	1236.282787	7401.282787	1170.733333	76.40515152	224702.6	0.9339167024102836	240602.4	15787.918957512	44.19954449900069	1361.866232298	2777.300757129	3819.831362716	7784.72106087	373376	961.6070908748542	395464.960949884	1657.9	1713.875261	1485.30421	1595.829205699348	1208.966274	34242.12474831	9460518.73299999	38728.66648	1430641.34584047	3701432.727	16682866.82	5.0496275811306	5.507016704031146	0.043144376	0.007563103151292954	1.136243340534102	0.06326942669098151	0.05057055140171898	0.05681577280517951	0.2839221520120845	0.065	0.141	4960	7.79	20	0	0	1565	92.90000000000001	233.99	1048	271.68475	0.0527569155419782	0.191289063	0.215521584	0.182238473	0.110835991	0.149999935	3.579255468864925	3.579255468864925	3.728918921152066	295609.9	317591.8	3.826666667	0.3017709277262024	0.007196915541978202	0.004091975460402989	0.202354674273956	0.2423554926811018	0.5552898330449423	-9562.399999999994	-4680.199999999983	2.84515704706465	1510.1	45273.6	0.7214443304714088	0.2785556695285913	1.168655068	0.87586426	0.951896015	0.999431465	0.457962081126272	0.0693718869999999	0.760074402	0.169181038	0.999455627	1636.4673812133	14.5241012133024	1918.321135	1812.6	1.01422389	0.774671208	0.09566493066252336	-7.898239288428588e-07	12.06396437	11.5	0.115176669102312	3.105112316	27563.02812	4170.278288703379	3294.350859761154	3159.489467219808	883.7294334776003	23027.80821084362	34535.65626000557	0.600138031	0.158494369	0.04097103544980502	0.018951842601113	0.2413676	1	0.008987203529824191	0.0653853240421985	0.0551472304398157	3923.771507102515	2475570.87751829	3019491.646157538	3424.748724334986	11.58769867449391	3279.154513902207	3527.80087650135	148032.2	0.9084594774057587	162948.6	364979.2	0.9315644001646793	198836.4	1006.939050115994	381723.776454181	321215.6999366571	0.819863463	391791.7	1.026374892440129	0.944248332	2533465
"2010Q4"	80261.7	80040.713218752	-14854.20964	-12371.86519	6367.105598	-279.3500499	140.6258495	110.6410102	52.57511732	7531.6321	0.938613939	0.930140241	0.961859621	0.939335849	0.939335849	0.001557485559389504	0.925208969	0.917798239	0.9174583296705707	0.9298094789973557	0.9387894552440831	1.01319023	0.99468883	0.7332884589999999	0.92633415	0.9254979800000001	2.92913817123488	2.630954198500052	2.549212105869292	1.754000787256937	0.0295129456669273	0.01544503393884155	-9930.466	0	24798.07685	11939.30251	0	-4007	747900.08664	0	712080.7182999999	807746.6666666666	6787	6768.31321875201	3.9666	3.96848415350563	1.3583	14134.9517	1679.959267	865.2075384	603.0434514999999	0	5815.820698	1046.036006	4387.7188	0	0	3118.48103647	43089.33286	838.8	3912.4	2268.61433911	183490.388	139740.5	41325.4228016569	57282.91221	99483.36053000001	142572.69339	39176.93286	-26677.20000000001	-0.07203061244327132	70539.39999999999	0.9269267006831772	76100.3	774707	169444.2	-3471.427655936335	8730.33792	41325.4228016569	9138.562611656895	32186.86019	22562.90543	20863.49605	20806.05198760962	5526.463509999998	-1375	52862	7696.14319235	44715.5919	6632.014691	3441.60984	7815.310278	3835	9426.405055279482	6799.5815601555	0	2626.823495123981	142767	-1051.140385000035	89.18658034000001	0	0	2972.673045	41643.63675	48.18038024	501.445691	62.42207598	2185.13574	167.1061892	2013.977844	167.4990958	2014.706596	343.4191554	-2.583057494999991	6.883402745	27.16927355	311.9495366	0	0	0	22578.11794	452.83384	1786.160354	20684.3047	14120.68939	480.7034316	905.7450362	3674.508177	1437.345655	7592.647245	5395.103544	-216.7672274000006	109.0963702	436.2438702	5066.530531	3215.102855	9453.246744	0	12523.626344	6410.398278	6113.228066	51002.1263	268.6392380000034	5539.942932	45193.54413	25312.3663	889.0170886	3883.137947	142499.212	108522.9115	552.7999999999884	173372.8602767484	232805	246647.9977833087	51986	16988	0.9371198120000001	0.939059785	141725	87845	3841	54055	7937.440337158399	46117.5596628416	14313	2.826666666666667	-1.068554031115692	3.5	1	2.484802391979493	73474.7	1.002760930445843	73272.39999999999	157871.0528000711	157436.3819	6501.3	2812407	17071.4	17065.8718193899	15478.38629	11929.8768	2677.04344	5446.568921	15149.88377381834	9794.912387	852412.6666666666	25.55963474406866	15809.01713901607	5.78	3.743333333	3.5191666665	3.942529761833332	2.846666667	1.884779302217641	396237.7747	52611.20395	52466.34801239039	77726.1885	160301.5	0.9286853923731484	0.9085655281169559	1.183063450875689	1.232956515032896	1.024820386148325	1.240759573882355	0.7942590242266795	0.7942590242266795	1.301374631668753	1.081688799474669	1.309610690858426	0.8383333333333334	172611.2	-940600	1355.383	-6284.10964	100.432368	0.4582808298218966	7835.7	4987.166667	1235.926989	7380.260323	1157.166667	86.79487233	228854.6	0.9438754909518041	242462.7	16098.577380031	115.5290635539986	1403.317973809	2878.7124528	3700.857905097	8000.159984771	379655.7	962.1880555778944	398603.7132187521	1666.6	1721.521927	1499.414491	1604.608665664064	1213.088919	35403.878248409	9285051.966	39617.9804	1366645.80558858	3815542.308	16615638.46	5.11126856665722	5.518352262436587	0.039872659	0.01696870771675863	1.138967847368876	0.06553231984556512	0.047614040730905	0.0572501170725094	0.2839221520120846	0.066	0.142	4960	7.79	20	0	0	1565	92.90000000000001	233.99	1048	271.68475	0.0491979808492411	0.191289063	0.215521584	0.182238473	0.110835991	0.149999935	3.160384023409263	3.160384023409263	2.795795802887219	299394	318563	3.87	-0.02522069778235903	0.003637980849241101	0.001983449184464816	0.202354674273956	0.2423554926811018	0.5552898330449423	-8570.100000000006	-5438	2.85379672535953	-265.9	44922.4	0.721333479760371	0.278666520239629	1.168655068	0.87586426	0.951896015	0.999431465	0.4638024032542182	0.0693718869999999	0.760074402	0.169181038	0.999455627	1642.87488478366	49.86117478365895	1940.061258	1954.7	1.01422389	0.774671208	0.09623450361499908	-1.006348077176034e-06	12.23589788	12.4	0.112270153312335	2.920267982	28699.76825	3708.439175236144	3519.311479396414	3220.553142807008	887.6143385588686	23453.31045109996	34789.22858709839	0.600138031	0.158494369	0.04097103544980502	0.018951842601113	0.2413676	1	0.01124413530227232	0.06146149167621	0.05936931206075583	4007.762158938544	2466925.877302798	3001406.038924012	3505.749095798507	11.85462002059906	3385.545359311101	3606.962584551071	151731.4	0.9076299311133602	167173.2	370359.2	0.9361443337691872	198836.4	2456.18678124802	385969.417247497	325170.8999318133	0.821923407	395621.9	1.025008413416117	0.946537475	2548592.7
